56.014	34.5	3
56.25	34.5	1.7835
56.263	34.5	3
56.113	34.75	3
56.25	34.75	2.6467
56.256	34.75	3
56.16	35	3
56.25	35	2.8262
56.253	35	3
55.25	35.232	3
55.2	35.25	3
55.25	35.25	2.9697
55.5	35.25	2.8798
55.5	35.187	3
55.75	35.25	2.8705
55.75	35.185	3
56	35.25	2.8506
56	35.166	3
56.25	35.25	2.545
56.254	35.25	3
55	35.344	3
54.876	35.5	3
55	35.5	2.846
55.25	35.5	2.6139
55.5	35.5	2.4489
55.75	35.5	2.3327
56	35.5	2.1564
56.258	35.5	3
54.75	35.688	3
54.72	35.75	3
54.75	35.75	2.9491
55	35.75	2.6022
55.25	35.75	2.3572
55.5	35.75	2.1606
55.75	35.75	1.9866
56	35.75	1.7372
56.264	35.75	3
54.555	36	3
54.75	36	2.7101
55	36	2.4325
55.25	36	2.2217
55.5	36	2.0472
55.75	36	1.9106
56	36	1.8017
56.25	36	1.6895
56.272	36	3
54.5	36.114	3
54.41	36.25	3
54.5	36.25	2.8859
54.75	36.25	2.5953
55	36.25	2.3749
55.25	36.25	2.1953
55.5	36.25	2.0499
55.75	36.25	1.9556
56	36.25	1.9237
56.25	36.25	1.9552
56.278	36.25	3
54.316	36.5	3
54.5	36.5	2.7723
54.75	36.5	2.5533
55	36.5	2.3763
55.25	36.5	2.2202
55.5	36.5	2.0917
55.75	36.5	2.0058
56	36.5	1.9613
56.25	36.5	1.9363
56.283	36.5	3
54.25	36.749	3
54.25	36.75	3
54.25	36.75	2.9996
54.5	36.75	2.6934
54.75	36.75	2.5285
55	36.75	2.3921
55.25	36.75	2.2638
55.5	36.75	2.1518
55.75	36.75	2.0522
56	36.75	1.9373
56.25	36.75	1.7842
56.29	36.75	3
54.214	37	3
54.25	37	2.9358
54.5	37	2.6607
54.75	37	2.5115
55	37	2.395
55.25	37	2.291
55.5	37	2.1982
55.75	37	2.086
56	37	1.9144
56.25	37	1.703
56.301	37	3
54.22	37.25	3
54.25	37.25	2.9588
54.5	37.25	2.6932
54.75	37.25	2.5172
55	37.25	2.3851
55.25	37.25	2.2837
55.5	37.25	2.2045
55.75	37.25	2.0998
56	37.25	1.9301
56.25	37.25	1.7367
56.312	37.25	3
54.25	37.451	3
54.257	37.5	3
54.5	37.5	2.751
54.75	37.5	2.5245
55	37.5	2.346
55.25	37.5	2.2214
55.5	37.5	2.144
55.75	37.5	2.0563
56	37.5	1.9112
56.25	37.5	1.7444
56.319	37.5	3
54.317	37.75	3
54.5	37.75	2.81
54.75	37.75	2.514
55	37.75	2.2696
55.25	37.75	2.1068
55.5	37.75	2.0228
55.75	37.75	1.9529
56	37.75	1.8327
56.25	37.75	1.6813
56.319	37.75	3
54.373	38	3
54.5	38	2.8573
54.75	38	2.4983
55	38	2.1975
55.25	38	2
55.5	38	1.8975
55.75	38	1.8221
56	38	1.7003
56.25	38	1.5435
56.317	38	3
54.399	38.25	3
54.5	38.25	2.8694
54.75	38.25	2.4667
55	38.25	2.1343
